work_id	person_id	title	subtitle	author	path
2	000012	三十三の死		素木しづ子	cards/000012/files/2_ruby_20958/2_ruby_20958.txt
5	000005	あいびき	イワン・ツルゲーネフ　Ivan Turgenev	二葉亭四迷訳	cards/000005/files/5_ruby_21311/5_ruby_21311.txt
7	000008	赤蛙		島木健作	cards/000008/files/7_ruby_20893/7_ruby_20893.txt
8	000009	赤毛連盟	THE RED-HEADED LEAGUE アーサー・コナン・ドイル　Arthur Conan Doyle	大久保ゆう訳	cards/000009/files/8_ruby_31219/8_ruby_31219.txt
9	000011	暁と夕の詩		立原道造	cards/000011/files/9_ruby_20330/9_ruby_20330.txt
10	000012	秋は淋しい		素木しづ	cards/000012/files/10_ruby_20387/10_ruby_20387.txt
11	000013	秋の瞳		八木重吉	cards/000013/files/11_ruby_20061/11_ruby_20061.txt
12	000014	悪魔の舌		村山槐多	cards/000014/files/12_ruby_22756/12_ruby_22756.txt
13	000879	十本の針		芥川龍之介	cards/000879/files/13_ruby_1960/13_ruby_1960.txt
14	000879	あばばばば		芥川龍之介	cards/000879/files/14_ruby_1261/14_ruby_1261.txt
15	000879	アグニの神		芥川龍之介	cards/000879/files/15_ruby_904/15_ruby_904.txt
16	000879	秋		芥川龍之介	cards/000879/files/16_ruby_344/16_ruby_344.txt
17	000879	あの頃の自分の事		芥川龍之介	cards/000879/files/17_ruby_377/17_ruby_377.txt
18	000879	闇中問答		芥川龍之介	cards/000879/files/18_ruby_268/18_ruby_268.txt
19	000879	或阿呆の一生		芥川龍之介	cards/000879/files/19_ruby_306/19_ruby_306.txt
20	000879	或旧友へ送る手記		芥川龍之介	cards/000879/files/20_ruby_302/20_ruby_302.txt
21	000879	浅草公園	――或シナリオ――	芥川龍之介	cards/000879/files/21_ruby_1427/21_ruby_1427.txt
22	000879	羅生門の後に		芥川龍之介	cards/000879/files/22_ruby_983/22_ruby_983.txt
23	000879	芭蕉雑記		芥川龍之介	cards/000879/files/23_ruby_1254/23_ruby_1254.txt
24	000879	尾生の信		芥川龍之介	cards/000879/files/24_ruby_877/24_ruby_877.txt
25	000879	文学好きの家庭から		芥川龍之介	cards/000879/files/25_ruby_1213/25_ruby_1213.txt
26	000879	文芸的な、余りに文芸的な		芥川龍之介	cards/000879/files/26_ruby_1441/26_ruby_1441.txt
27	000879	文章		芥川龍之介	cards/000879/files/27_ruby_1126/27_ruby_1126.txt
28	000879	舞踏会		芥川龍之介	cards/000879/files/28_ruby_272/28_ruby_272.txt
29	000879	カルメン		芥川龍之介	cards/000879/files/29_ruby_1382/29_ruby_1382.txt
30	000879	父		芥川龍之介	cards/000879/files/30_ruby_749/30_ruby_749.txt
31	000879	偸盗		芥川龍之介	cards/000879/files/31_ruby_584/31_ruby_584.txt
32	000879	大導寺信輔の半生	――或精神的風景画――	芥川龍之介	cards/000879/files/32_ruby_615/32_ruby_615.txt
33	000879	第四の夫から		芥川龍之介	cards/000879/files/33_ruby_1079/33_ruby_1079.txt
34	000879	伝吉の敵打ち		芥川龍之介	cards/000879/files/34_ruby_1130/34_ruby_1130.txt
35	000879	英雄の器		芥川龍之介	cards/000879/files/35_ruby_841/35_ruby_841.txt
36	000879	玄鶴山房		芥川龍之介	cards/000879/files/36_ruby_627/36_ruby_627.txt
37	000879	戯作三昧		芥川龍之介	cards/000879/files/37_ruby_1265/37_ruby_1265.txt
38	000879	戯作三昧		芥川龍之介	cards/000879/files/38_ruby_3638/38_ruby_3638.txt
39	000879	疑惑		芥川龍之介	cards/000879/files/39_ruby_881/39_ruby_881.txt
40	000879	歯車		芥川龍之介	cards/000879/files/40_ruby_310/40_ruby_310.txt
41	000879	母		芥川龍之介	cards/000879/files/41_ruby_1553/41_ruby_1553.txt
42	000879	鼻		芥川龍之介	cards/000879/files/42_ruby_154/42_ruby_154.txt
43	000879	手巾		芥川龍之介	cards/000879/files/43_ruby_547/43_ruby_547.txt
44	001085	春の心臓	THE HEART OF THE SPRING ウィリアム・バトラー・イエーツ　William Butler Yeats	芥川龍之介訳	cards/001085/files/44_ruby_808/44_ruby_808.txt
45	000879	春		芥川龍之介	cards/000879/files/45_ruby_1083/45_ruby_1083.txt
46	000879	春の夜		芥川龍之介	cards/000879/files/46_ruby_1431/46_ruby_1431.txt
47	000879	雛		芥川龍之介	cards/000879/files/47_ruby_720/47_ruby_720.txt
48	000879	本所両国		芥川龍之介	cards/000879/files/48_ruby_2345/48_ruby_2345.txt
49	000879	奉教人の死		芥川龍之介	cards/000879/files/49_ruby_373/49_ruby_373.txt
50	000879	報恩記		芥川龍之介	cards/000879/files/50_ruby_932/50_ruby_932.txt
51	000879	文放古		芥川龍之介	cards/000879/files/51_ruby_1134/51_ruby_1134.txt
52	000879	不思議な島		芥川龍之介	cards/000879/files/52_ruby_1168/52_ruby_1168.txt
53	000879	冬		芥川龍之介	cards/000879/files/53_ruby_1557/53_ruby_1557.txt
54	000879	ひょっとこ		芥川龍之介	cards/000879/files/54_ruby_741/54_ruby_741.txt
55	000879	芋粥		芥川龍之介	cards/000879/files/55_ruby_1843/55_ruby_1843.txt
56	000879	犬と笛		芥川龍之介	cards/000879/files/56_ruby_845/56_ruby_845.txt
57	000879	一夕話		芥川龍之介	cards/000879/files/57_ruby_1172/57_ruby_1172.txt
58	000879	糸女覚え書		芥川龍之介	cards/000879/files/58_ruby_1269/58_ruby_1269.txt
59	000879	邪宗門		芥川龍之介	cards/000879/files/59_ruby_849/59_ruby_849.txt
60	000879	地獄変		芥川龍之介	cards/000879/files/60_ruby_821/60_ruby_821.txt
61	000879	地獄變		芥川龍之介	cards/000879/files/61_ruby_2706/61_ruby_2706.txt
62	000879	十円札		芥川龍之介	cards/000879/files/62_ruby_1087/62_ruby_1087.txt
63	000879	じゅりあの・吉助		芥川龍之介	cards/000879/files/63_ruby_987/63_ruby_987.txt
64	000879	影		芥川龍之介	cards/000879/files/64_ruby_1561/64_ruby_1561.txt
65	000879	貝殼		芥川龍之介	cards/000879/files/65_ruby_1386/65_ruby_1386.txt
66	000879	開化の殺人		芥川龍之介	cards/000879/files/66_ruby_400/66_ruby_400.txt
67	000879	開化の良人		芥川龍之介	cards/000879/files/67_ruby_967/67_ruby_967.txt
68	000879	神神の微笑		芥川龍之介	cards/000879/files/68_ruby_936/68_ruby_936.txt
69	000879	河童	どうか Kappa と発音してください。	芥川龍之介	cards/000879/files/69_ruby_1321/69_ruby_1321.txt
70	000879	彼		芥川龍之介	cards/000879/files/70_ruby_1565/70_ruby_1565.txt
71	000879	彼　第二		芥川龍之介	cards/000879/files/71_ruby_1569/71_ruby_1569.txt
72	000879	枯野抄		芥川龍之介	cards/000879/files/72_ruby_362/72_ruby_362.txt
73	000879	或敵打の話		芥川龍之介	cards/000879/files/73_ruby_1217/73_ruby_1217.txt
74	000879	片恋		芥川龍之介	cards/000879/files/74_ruby_853/74_ruby_853.txt
75	000879	袈裟と盛遠		芥川龍之介	cards/000879/files/75_ruby_971/75_ruby_971.txt
76	000879	奇遇		芥川龍之介	cards/000879/files/76_ruby_940/76_ruby_940.txt
77	000879	奇怪な再会		芥川龍之介	cards/000879/files/77_ruby_944/77_ruby_944.txt
78	000879	金将軍		芥川龍之介	cards/000879/files/78_ruby_1138/78_ruby_1138.txt
79	000879	きりしとほろ上人伝		芥川龍之介	cards/000879/files/79_ruby_381/79_ruby_381.txt
80	000879	煙管		芥川龍之介	cards/000879/files/80_ruby_753/80_ruby_753.txt
81	000879	木曾義仲論（東京府立第三中学校学友会誌）		芥川龍之介	cards/000879/files/81_txt_1409/81_txt_1409.txt
82	000879	古千屋		芥川龍之介	cards/000879/files/82_ruby_1451/82_ruby_1451.txt
83	000879	孤独地獄		芥川龍之介	cards/000879/files/83_ruby_260/83_ruby_260.txt
84	000879	子供の病気	――一游亭に――	芥川龍之介	cards/000879/files/84_ruby_1091/84_ruby_1091.txt
85	000879	黒衣聖母		芥川龍之介	cards/000879/files/85_ruby_991/85_ruby_991.txt
86	000879	二人小町		芥川龍之介	cards/000879/files/86_ruby_1176/86_ruby_1176.txt
87	000879	湖南の扇		芥川龍之介	cards/000879/files/87_ruby_639/87_ruby_639.txt
88	000879	黄粱夢		芥川龍之介	cards/000879/files/88_ruby_160/88_ruby_160.txt
89	000879	校正後に		芥川龍之介	cards/000879/files/89_ruby_1231/89_ruby_1231.txt
90	000879	好色		芥川龍之介	cards/000879/files/90_ruby_1292/90_ruby_1292.txt
91	000879	首が落ちた話		芥川龍之介	cards/000879/files/91_ruby_975/91_ruby_975.txt
92	000879	蜘蛛の糸		芥川龍之介	cards/000879/files/92_ruby_164/92_ruby_164.txt
93	000879	「鏡花全集」目録開口		芥川龍之介	cards/000879/files/93_ruby_2011/93_ruby_2011.txt
94	000879	LOS CAPRICHOS		芥川龍之介	cards/000879/files/94_ruby_1357/94_ruby_1357.txt
95	000879	魔術		芥川龍之介	cards/000879/files/95_ruby_885/95_ruby_885.txt
96	000879	松江印象記		芥川龍之介	cards/000879/files/96_ruby_1207/96_ruby_1207.txt
97	000879	MENSURA ZOILI		芥川龍之介	cards/000879/files/97_ruby_757/97_ruby_757.txt
98	000879	蜜柑		芥川龍之介	cards/000879/files/98_ruby_256/98_ruby_256.txt
99	000879	水の三日		芥川龍之介	cards/000879/files/99_ruby_1191/99_ruby_1191.txt
100	000879	桃太郎		芥川龍之介	cards/000879/files/100_ruby_1154/100_ruby_1154.txt
101	000879	毛利先生		芥川龍之介	cards/000879/files/101_ruby_857/101_ruby_857.txt
102	000879	貉		芥川龍之介	cards/000879/files/102_ruby_724/102_ruby_724.txt
103	000879	妙な話		芥川龍之介	cards/000879/files/103_ruby_948/103_ruby_948.txt
104	000879	長崎小品		芥川龍之介	cards/000879/files/104_ruby_1361/104_ruby_1361.txt
105	000879	南京の基督		芥川龍之介	cards/000879/files/105_ruby_773/105_ruby_773.txt
106	000879	葱		芥川龍之介	cards/000879/files/106_ruby_889/106_ruby_889.txt
107	000879	年末の一日		芥川龍之介	cards/000879/files/107_ruby_596/107_ruby_596.txt
108	000879	鼠小僧次郎吉		芥川龍之介	cards/000879/files/108_ruby_1277/108_ruby_1277.txt
109	000879	尼提		芥川龍之介	cards/000879/files/109_ruby_1423/109_ruby_1423.txt
110	000879	日光小品		芥川龍之介	cards/000879/files/110_ruby_1195/110_ruby_1195.txt
111	000879	庭		芥川龍之介	cards/000879/files/111_ruby_1573/111_ruby_1573.txt
112	000879	野呂松人形		芥川龍之介	cards/000879/files/112_ruby_3165/112_ruby_3165.txt
113	000879	沼地		芥川龍之介	cards/000879/files/113_ruby_995/113_ruby_995.txt
114	000879	女体		芥川龍之介	cards/000879/files/114_ruby_999/114_ruby_999.txt
115	000879	尾形了斎覚え書		芥川龍之介	cards/000879/files/115_ruby_592/115_ruby_592.txt
116	000879	おぎん		芥川龍之介	cards/000879/files/116_ruby_1095/116_ruby_1095.txt
117	000879	往生絵巻		芥川龍之介	cards/000879/files/117_ruby_1003/117_ruby_1003.txt
118	000879	老いたる素戔嗚尊		芥川龍之介	cards/000879/files/118_ruby_1281/118_ruby_1281.txt
119	000879	お時儀		芥川龍之介	cards/000879/files/119_ruby_1007/119_ruby_1007.txt
120	000879	女		芥川龍之介	cards/000879/files/120_ruby_1011/120_ruby_1011.txt
121	000879	温泉だより		芥川龍之介	cards/000879/files/121_ruby_1285/121_ruby_1285.txt
122	000879	或日の大石内蔵助		芥川龍之介	cards/000879/files/122_ruby_172/122_ruby_172.txt
123	000879	大川の水		芥川龍之介	cards/000879/files/123_ruby_1199/123_ruby_1199.txt
124	000879	お律と子等と		芥川龍之介	cards/000879/files/124_ruby_952/124_ruby_952.txt
125	000879	おしの		芥川龍之介	cards/000879/files/125_ruby_1099/125_ruby_1099.txt
126	000879	お富の貞操		芥川龍之介	cards/000879/files/126_ruby_1296/126_ruby_1296.txt
127	000879	羅生門		芥川龍之介	cards/000879/files/127_ruby_150/127_ruby_150.txt
128	000879	羅生門		芥川龍之介	cards/000879/files/128_ruby_2046/128_ruby_2046.txt
129	000879	或恋愛小説	――或は「恋愛は至上なり」――	芥川龍之介	cards/000879/files/129_ruby_1142/129_ruby_1142.txt
130	000879	六の宮の姫君		芥川龍之介	cards/000879/files/130_ruby_825/130_ruby_825.txt
131	000879	老年		芥川龍之介	cards/000879/files/131_ruby_241/131_ruby_241.txt
132	000879	路上		芥川龍之介	cards/000879/files/132_ruby_1577/132_ruby_1577.txt
133	000879	るしへる		芥川龍之介	cards/000879/files/133_ruby_861/133_ruby_861.txt
134	000879	竜		芥川龍之介	cards/000879/files/134_ruby_893/134_ruby_893.txt
135	000879	道祖問答		芥川龍之介	cards/000879/files/135_ruby_765/135_ruby_765.txt
136	000879	西郷隆盛		芥川龍之介	cards/000879/files/136_ruby_979/136_ruby_979.txt
137	000879	寒さ		芥川龍之介	cards/000879/files/137_ruby_1103/137_ruby_1103.txt
138	000879	三右衛門の罪		芥川龍之介	cards/000879/files/138_ruby_1180/138_ruby_1180.txt
139	000879	猿		芥川龍之介	cards/000879/files/139_ruby_799/139_ruby_799.txt
140	000879	猿蟹合戦		芥川龍之介	cards/000879/files/140_ruby_1015/140_ruby_1015.txt
141	000879	西方の人		芥川龍之介	cards/000879/files/141_ruby_314/141_ruby_314.txt
142	000879	青年と死		芥川龍之介	cards/000879/files/142_ruby_249/142_ruby_249.txt
143	000879	仙人		芥川龍之介	cards/000879/files/143_ruby_833/143_ruby_833.txt
144	000879	仙人		芥川龍之介	cards/000879/files/144_ruby_1107/144_ruby_1107.txt
145	000879	廿年後之戦争		芥川龍之介	cards/000879/files/145_ruby_1288/145_ruby_1288.txt
146	000879	死後		芥川龍之介	cards/000879/files/146_ruby_1435/146_ruby_1435.txt
147	000879	蜃気楼	――或は「続海のほとり」――	芥川龍之介	cards/000879/files/147_ruby_1325/147_ruby_1325.txt
148	000879	虱		芥川龍之介	cards/000879/files/148_ruby_264/148_ruby_264.txt
149	000879	白		芥川龍之介	cards/000879/files/149_ruby_1581/149_ruby_1581.txt
150	000879	葬儀記		芥川龍之介	cards/000879/files/150_ruby_1239/150_ruby_1239.txt
151	000879	漱石山房の秋		芥川龍之介	cards/000879/files/151_ruby_1349/151_ruby_1349.txt
152	000879	早春		芥川龍之介	cards/000879/files/152_ruby_908/152_ruby_908.txt
153	000879	素戔嗚尊		芥川龍之介	cards/000879/files/153_ruby_2349/153_ruby_2349.txt
154	000879	捨児		芥川龍之介	cards/000879/files/154_ruby_956/154_ruby_956.txt
155	000879	少年		芥川龍之介	cards/000879/files/155_ruby_1146/155_ruby_1146.txt
156	000879	将軍		芥川龍之介	cards/000879/files/156_ruby_1221/156_ruby_1221.txt
157	000879	素描三題		芥川龍之介	cards/000879/files/157_ruby_1508/157_ruby_1508.txt
158	000879	侏儒の言葉		芥川龍之介	cards/000879/files/158_ruby_1243/158_ruby_1243.txt
159	000879	俊寛		芥川龍之介	cards/000879/files/159_ruby_960/159_ruby_960.txt
160	000879	出帆		芥川龍之介	cards/000879/files/160_ruby_1235/160_ruby_1235.txt
161	000879	酒虫		芥川龍之介	cards/000879/files/161_ruby_777/161_ruby_777.txt
162	000879	秋山図		芥川龍之介	cards/000879/files/162_ruby_1966/162_ruby_1966.txt
163	000879	煙草と悪魔		芥川龍之介	cards/000879/files/163_ruby_529/163_ruby_529.txt
164	000879	たね子の憂鬱		芥川龍之介	cards/000879/files/164_ruby_1455/164_ruby_1455.txt
165	000879	二つの手紙		芥川龍之介	cards/000879/files/165_ruby_829/165_ruby_829.txt
166	000879	手紙		芥川龍之介	cards/000879/files/166_ruby_1459/166_ruby_1459.txt
167	000879	点鬼簿		芥川龍之介	cards/000879/files/167_ruby_588/167_ruby_588.txt
168	000879	虎の話		芥川龍之介	cards/000879/files/168_ruby_1390/168_ruby_1390.txt
169	000879	トロツコ		芥川龍之介	cards/000879/files/169_ruby_276/169_ruby_276.txt
170	000879	杜子春		芥川龍之介	cards/000879/files/170_ruby_348/170_ruby_348.txt
171	000879	一塊の土		芥川龍之介	cards/000879/files/171_ruby_1273/171_ruby_1273.txt
172	000879	樗牛の事		芥川龍之介	cards/000879/files/172_ruby_1225/172_ruby_1225.txt
173	000879	忠義		芥川龍之介	cards/000879/files/173_ruby_837/173_ruby_837.txt
174	000879	馬の脚		芥川龍之介	cards/000879/files/174_ruby_1111/174_ruby_1111.txt
175	000879	海のほとり		芥川龍之介	cards/000879/files/175_ruby_1121/175_ruby_1121.txt
176	000879	運		芥川龍之介	cards/000879/files/176_ruby_761/176_ruby_761.txt
177	000879	魚河岸		芥川龍之介	cards/000879/files/177_ruby_1019/177_ruby_1019.txt
178	000879	芥川龍之介歌集		芥川龍之介	cards/000879/files/178_ruby_2210/178_ruby_2210.txt
179	000879	藪の中		芥川龍之介	cards/000879/files/179_ruby_168/179_ruby_168.txt
180	000879	山鴫		芥川龍之介	cards/000879/files/180_ruby_1300/180_ruby_1300.txt
181	000879	槍が岳に登った記		芥川龍之介	cards/000879/files/181_ruby_1203/181_ruby_1203.txt
182	000879	保吉の手帳から		芥川龍之介	cards/000879/files/182_ruby_1184/182_ruby_1184.txt
183	000879	世之助の話		芥川龍之介	cards/000879/files/183_ruby_619/183_ruby_619.txt
184	000879	妖婆		芥川龍之介	cards/000879/files/184_ruby_897/184_ruby_897.txt
185	000879	さまよえる猶太人		芥川龍之介	cards/000879/files/185_ruby_745/185_ruby_745.txt
186	000879	夢		芥川龍之介	cards/000879/files/186_ruby_1585/186_ruby_1585.txt
187	000879	百合		芥川龍之介	cards/000879/files/187_ruby_1150/187_ruby_1150.txt
188	000879	誘惑	――或シナリオ――	芥川龍之介	cards/000879/files/188_ruby_1365/188_ruby_1365.txt
189	000879	続芭蕉雑記		芥川龍之介	cards/000879/files/189_ruby_1257/189_ruby_1257.txt
190	000879	続文芸的な、余りに文芸的な		芥川龍之介	cards/000879/files/190_ruby_1444/190_ruby_1444.txt
191	000879	続西方の人		芥川龍之介	cards/000879/files/191_ruby_366/191_ruby_366.txt
193	000017	尼	DAT FLEESCH グスタアフ・ヰイド　Gustav Wied	森林太郎訳	cards/000017/files/193_ruby_22801/193_ruby_22801.txt
194	000019	マッチ売りの少女	THE LITTLE MATCH-SELLER ハンス・クリスチャン・アンデルセン　Hans Christian Andersen	大久保ゆう訳	cards/000019/files/194_ruby_53253/194_ruby_53253.txt
195	000020	可哀相な姉		渡辺温	cards/000020/files/195_ruby_26090/195_ruby_26090.txt
197	000022	青い顏		三島霜川	cards/000022/files/197_ruby/197_ruby.txt
197	000022	青い顏		三島霜川	cards/000022/files/197_ruby_22597/197_ruby_22597.txt
197	000022	青い顏		三島霜川	cards/000022/files/197_txt/197_txt.txt
198	000012	青白き夢		素木しづ	cards/000012/files/198_ruby_20962/198_ruby_20962.txt
199	000023	あらくれ		徳田秋声	cards/000023/files/199_ruby/199_ruby.txt
199	000023	あらくれ		徳田秋声	cards/000023/files/199_ruby_4177/199_ruby_4177.txt
199	000023	あらくれ		徳田秋声	cards/000023/files/199_txt/199_txt.txt
201	000025	或る女	（前編）	有島武郎	cards/000025/files/201_ruby_2682/201_ruby_2682.txt
202	000025	或る女	（後編）	有島武郎	cards/000025/files/202_ruby_20065/202_ruby_20065.txt
203	000025	僕の帽子のお話		有島武郎	cards/000025/files/203_ruby_20491/203_ruby_20491.txt
204	000025	カインの末裔		有島武郎	cards/000025/files/204_ruby_3382/204_ruby_3382.txt
205	000025	私の父と母		有島武郎	cards/000025/files/205_ruby_20493/205_ruby_20493.txt
206	000025	小さき者へ		有島武郎	cards/000025/files/206_ruby_20462/206_ruby_20462.txt
207	000025	二つの道		有島武郎	cards/000025/files/207_ruby/207_ruby.txt
207	000025	二つの道		有島武郎	cards/000025/files/207_ruby_385/207_ruby_385.txt
207	000025	二つの道		有島武郎	cards/000025/files/207_txt/207_txt.txt
208	000025	片信		有島武郎	cards/000025/files/208_ruby_20484/208_ruby_20484.txt
209	000025	卑怯者		有島武郎	cards/000025/files/209_ruby_20464/209_ruby_20464.txt
210	000025	広津氏に答う		有島武郎	cards/000025/files/210_ruby_20473/210_ruby_20473.txt
211	000025	一房の葡萄		有島武郎	cards/000025/files/211_ruby_20471/211_ruby_20471.txt
212	000025	火事とポチ		有島武郎	cards/000025/files/212_ruby_19526/212_ruby_19526.txt
213	000025	小作人への告別		有島武郎	cards/000025/files/213_ruby_20456/213_ruby_20456.txt
214	000025	水野仙子氏の作品について		有島武郎	cards/000025/files/214_txt_20495/214_txt_20495.txt
215	000025	溺れかけた兄妹		有島武郎	cards/000025/files/215_ruby_20450/215_ruby_20450.txt
216	000025	星座		有島武郎	cards/000025/files/216_ruby_20489/216_ruby_20489.txt
217	000025	宣言一つ		有島武郎	cards/000025/files/217_ruby_20458/217_ruby_20458.txt
218	000025	想片		有島武郎	cards/000025/files/218_ruby_20460/218_ruby_20460.txt
219	000026	在りし日の歌	亡き児文也の霊に捧ぐ	中原中也	cards/000026/files/219_ruby_33151/219_ruby_33151.txt
220	000020	或る母の話		渡辺温	cards/000020/files/220_ruby_28304/220_ruby_28304.txt
221	000027	梓川の上流		小島烏水	cards/000027/files/221_ruby_2487/221_ruby_2487.txt
223	000012	晩餐		素木しづ	cards/000012/files/223_ruby_2389/223_ruby_2389.txt
224	000017	薔薇	ROSEN グスタアフ・ヰイド　Gustav Wied	森林太郎訳	cards/000017/files/224_ruby_23183/224_ruby_23183.txt
226	000009	ボヘミアの醜聞	A SCANDAL IN BOHEMIA アーサー・コナン・ドイル　Arthur Conan Doyle	大久保ゆう訳	cards/000009/files/226_ruby_31221/226_ruby_31221.txt
228	000031	セメント樽の中の手紙		葉山嘉樹	cards/000031/files/228_ruby_21663/228_ruby_21663.txt
229	000020	父を失う話		渡辺温	cards/000020/files/229_ruby_29037/229_ruby_29037.txt
233	000034	デンマルク国の話	信仰と樹木とをもって国を救いし話	内村鑑三	cards/000034/files/233_ruby_2990/233_ruby_2990.txt
233	000034	デンマルク国の話　信仰と樹木とをもって国を救いし話		内村鑑三	cards/000034/files/233_txt_2991/233_txt_2991.txt
234	000035	二十世紀旗手	――（生れて、すみません。）	太宰治	cards/000035/files/234_ruby_19993/234_ruby_19993.txt
235	000035	八十八夜		太宰治	cards/000035/files/235_ruby_20028/235_ruby_20028.txt
236	000035	ア、秋		太宰治	cards/000035/files/236_ruby_19995/236_ruby_19995.txt
237	000035	小さいアルバム		太宰治	cards/000035/files/237_ruby_20059/237_ruby_20059.txt
238	000035	老ハイデルベルヒ		太宰治	cards/000035/files/238_ruby_20004/238_ruby_20004.txt
239	000035	兄たち		太宰治	cards/000035/files/239_ruby_20002/239_ruby_20002.txt
240	000035	あさましきもの		太宰治	cards/000035/files/240_ruby_2332/240_ruby_2332.txt
241	000035	美男子と煙草		太宰治	cards/000035/files/241_ruby_3106/241_ruby_3106.txt
242	000035	美少女		太宰治	cards/000035/files/242_ruby_20032/242_ruby_20032.txt
243	000035	眉山		太宰治	cards/000035/files/243_ruby_20189/243_ruby_20189.txt
244	000035	チャンス		太宰治	cards/000035/files/244_ruby_20156/244_ruby_20156.txt
245	000035	父		太宰治	cards/000035/files/245_ruby_20185/245_ruby_20185.txt
246	000035	畜犬談	―伊馬鵜平君に与える―	太宰治	cards/000035/files/246_ruby_1636/246_ruby_1636.txt
247	000035	地球図		太宰治	cards/000035/files/247_ruby_19980/247_ruby_19980.txt
248	000035	千代女		太宰治	cards/000035/files/248_ruby_20042/248_ruby_20042.txt
249	000035	断崖の錯覚		太宰治	cards/000035/files/249_ruby_3658/249_ruby_3658.txt
250	000035	男女同権		太宰治	cards/000035/files/250_ruby_20148/250_ruby_20148.txt
251	000035	誰		太宰治	cards/000035/files/251_ruby_3560/251_ruby_3560.txt
252	000035	誰も知らぬ		太宰治	cards/000035/files/252_ruby_20023/252_ruby_20023.txt
253	000035	十二月八日		太宰治	cards/000035/files/253_ruby_20055/253_ruby_20055.txt
254	000035	デカダン抗議		太宰治	cards/000035/files/254_ruby_2670/254_ruby_2670.txt
255	000035	道化の華		太宰治	cards/000035/files/255_ruby_2192/255_ruby_2192.txt
256	000035	服装に就いて		太宰治	cards/000035/files/256_ruby_20046/256_ruby_20046.txt
257	000035	玩具		太宰治	cards/000035/files/257_ruby_19946/257_ruby_19946.txt
258	000035	グッド・バイ		太宰治	cards/000035/files/258_ruby_20178/258_ruby_20178.txt
259	000035	逆行		太宰治	cards/000035/files/259_txt_5297/259_txt_5297.txt
260	000035	逆行		太宰治	cards/000035/files/260_ruby_34636/260_ruby_34636.txt
261	000035	母		太宰治	cards/000035/files/261_ruby_20187/261_ruby_20187.txt
262	000035	恥		太宰治	cards/000035/files/262_ruby_20044/262_ruby_20044.txt
263	000035	薄明		太宰治	cards/000035/files/263_ruby_20160/263_ruby_20160.txt
264	000035	花火		太宰治	cards/000035/files/264_ruby_20118/264_ruby_20118.txt
265	000035	犯人		太宰治	cards/000035/files/265_ruby_3128/265_ruby_3128.txt
266	000035	春の盗賊		太宰治	cards/000035/files/266_ruby_20030/266_ruby_20030.txt
267	000035	皮膚と心		太宰治	cards/000035/files/267_ruby_1462/267_ruby_1462.txt
268	000035	火の鳥		太宰治	cards/000035/files/268_ruby_3172/268_ruby_3172.txt
269	000035	火の鳥		太宰治	cards/000035/files/269_ruby_3727/269_ruby_3727.txt
270	000035	富嶽百景		太宰治	cards/000035/files/270_ruby_1164/270_ruby_1164.txt
271	000035	HUMAN LOST		太宰治	cards/000035/files/271_ruby_2362/271_ruby_2362.txt
272	000035	陰火		太宰治	cards/000035/files/272_ruby_2189/272_ruby_2189.txt
273	000035	一燈		太宰治	cards/000035/files/273_ruby_20006/273_ruby_20006.txt
274	000035	女類		太宰治	cards/000035/files/274_ruby_20182/274_ruby_20182.txt
275	000035	女生徒		太宰治	cards/000035/files/275_ruby_1532/275_ruby_1532.txt
276	000035	貨幣		太宰治	cards/000035/files/276_ruby/276_ruby.txt
276	000035	貨幣		太宰治	cards/000035/files/276_ruby_1040/276_ruby_1040.txt
277	000035	駈込み訴え		太宰治	cards/000035/files/277_ruby_33097/277_ruby_33097.txt
278	000035	鴎	――ひそひそ聞える。なんだか聞える。	太宰治	cards/000035/files/278_ruby_20015/278_ruby_20015.txt
279	000035	懶惰の歌留多		太宰治	cards/000035/files/279_ruby_2424/279_ruby_2424.txt
280	000035	喝采		太宰治	cards/000035/files/280_ruby_19989/280_ruby_19989.txt
281	000035	花燭	燭をともして昼を継がむ。	太宰治	cards/000035/files/281_ruby_19986/281_ruby_19986.txt
282	000035	家庭の幸福		太宰治	cards/000035/files/282_ruby/282_ruby.txt
282	000035	家庭の幸福		太宰治	cards/000035/files/282_ruby_1043/282_ruby_1043.txt
283	000035	風の便り		太宰治	cards/000035/files/283_ruby_3579/283_ruby_3579.txt
284	000035	禁酒の心		太宰治	cards/000035/files/284_ruby_3719/284_ruby_3719.txt
285	000035	乞食学生		太宰治	cards/000035/files/285_ruby_3281/285_ruby_3281.txt
286	000035	古典風		太宰治	cards/000035/files/286_ruby_3061/286_ruby_3061.txt
287	000035	黄村先生言行録		太宰治	cards/000035/files/287_ruby_3725/287_ruby_3725.txt
288	000035	苦悩の年鑑		太宰治	cards/000035/files/288_ruby_20142/288_ruby_20142.txt
289	000035	虚構の春		太宰治	cards/000035/files/289_ruby_19974/289_ruby_19974.txt
290	000035	狂言の神		太宰治	cards/000035/files/290_ruby_19972/290_ruby_19972.txt
291	000035	饗応夫人		太宰治	cards/000035/files/291_ruby_20175/291_ruby_20175.txt
292	000035	リイズ	（ラジオ放送用として。）	太宰治	cards/000035/files/292_ruby_20034/292_ruby_20034.txt
293	000035	女神		太宰治	cards/000035/files/293_ruby_20193/293_ruby_20193.txt
294	000035	めくら草紙		太宰治	cards/000035/files/294_ruby_2269/294_ruby_2269.txt
